,geometry,EV_stations_counts,EV_stations_geomery,population,landuse,nodes,edges,density,parking_count,parking_types,restaurant_count,library_count,university_count,school_count,park_count,townhall_count,Community_centre_count,government_count,civic_count,commercial_count,retail_count,place_of_worship_count
58,"POLYGON ((6.900735061299909 49.21364632089361, 6.9004368000000005 49.21359649999999, 6.9003220999999995 49.21354949999999, 6.8983124 49.2124661, 6.8957814 49.2110991, 6.8955886 49.2109695, 6.895481718942848 49.21088470845804, 6.895368583614831 49.213548622620436, 6.900735061299909 49.21364632089361))",0.0,[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
59,"POLYGON ((6.900692461069144 49.246958954002366, 6.902642900000001 49.24675349999999, 6.904053900000001 49.24669149999999, 6.9063217 49.24641399999999, 6.907465150778593 49.24628556991802, 6.90752287741847 49.24492009161075, 6.900784122175398 49.24479778736807, 6.900692461069144 49.246958954002366))",0.0,[],4.013376674564996,residential,5,10,0.5,0,{},0,0,0,0,0,0,0,0,0,0,0,0
60,"POLYGON ((6.90752287741847 49.24492009161075, 6.907710833173648 49.240473427118395, 6.900972682154161 49.24035114194193, 6.900784122175398 49.24479778736807, 6.90752287741847 49.24492009161075))",0.0,[],4.013376674564996,Other,6,14,0.4666666666666667,4,{'surface': 4},0,0,0,0,0,0,0,0,0,0,0,0
61,"POLYGON ((6.907710833173648 49.240473427118395, 6.9078987426114224 49.23602675865319, 6.901161195666913 49.235904492539504, 6.900972682154161 49.24035114194193, 6.907710833173648 49.240473427118395))",0.0,[],4.013376674564995,Other,20,38,0.1,0,{},0,0,0,0,0,0,0,0,0,0,0,0
62,"POLYGON ((6.9078987426114224 49.23602675865319, 6.908086605746502 49.23158008621519, 6.9013496627284106 49.231457839160896, 6.901161195666913 49.235904492539504, 6.9078987426114224 49.23602675865319))",0.0,[],4.013376674564996,Other,20,42,0.11052631578947368,4,{'surface': 4},0,0,0,0,0,0,0,0,0,0,0,0
63,"POLYGON ((6.908086605746502 49.23158008621519, 6.908274422593592 49.2271334098045, 6.901538083353407 49.227011181806205, 6.9013496627284106 49.231457839160896, 6.908086605746502 49.23158008621519))",0.0,[],4.013376674564995,Other,13,28,0.1794871794871795,0,{},0,0,0,0,0,0,0,0,0,1,0,0
64,"POLYGON ((6.908274422593592 49.2271334098045, 6.908462193167389 49.222686729421234, 6.901726457556647 49.22256452047552, 6.901538083353407 49.227011181806205, 6.908274422593592 49.2271334098045))",0.0,[],4.013376674564996,Other,4,8,0.6666666666666666,1,{'surface': 1},1,0,0,0,0,0,0,0,0,0,0,0
65,"POLYGON ((6.908462193167389 49.222686729421234, 6.9086499174825855 49.21824004506546, 6.901914785352869 49.21811785516895, 6.901726457556647 49.22256452047552, 6.908462193167389 49.222686729421234))",0.0,[],0.0,Other,0,0,0.0,1,{'surface': 1},0,0,0,0,0,0,0,0,0,0,0,1
66,"POLYGON ((6.9086499174825855 49.21824004506546, 6.908806197263841 49.214537358327114, 6.905599500000001 49.21442549999999, 6.905259700000001 49.214401999999986, 6.90209450607985 49.213873388498264, 6.901914785352869 49.21811785516895, 6.9086499174825855 49.21824004506546))",0.0,[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
67,"POLYGON ((6.907465150778593 49.24628556991802, 6.9081308 49.2462108, 6.9084378 49.246831099999994, 6.9088878 49.2478254, 6.910263314587881 49.249419782296535, 6.914074280571329 49.24948868253149, 6.9142616782719015 49.245042003003675, 6.90752287741847 49.24492009161075, 6.907465150778593 49.24628556991802))",0.0,[],4.013376674564996,commercial,4,6,0.5,3,"{'surface': 2, 'street_side': 1}",0,0,0,0,1,0,0,0,0,0,0,0
68,"POLYGON ((6.910263314587881 49.249419782296535, 6.910445200000001 49.2496306, 6.911116299999999 49.2525652, 6.9099187 49.253557900000004, 6.9095577260611245 49.253857075177216, 6.913886836672617 49.253935358089635, 6.914074280571329 49.24948868253149, 6.910263314587881 49.249419782296535))",0.0,[],4.013376674564996,Other,3,4,0.6666666666666666,0,{},0,0,0,0,0,0,0,0,0,0,0,0
69,"POLYGON ((6.9095577260611245 49.253857075177216, 6.9086039999999995 49.2546475, 6.908555400000001 49.2551589, 6.9085513999999995 49.25520099999999, 6.9085046000000006 49.2556935, 6.908312200000001 49.2571983, 6.9072634396261705 49.25826558329686, 6.9136993465610805 49.25838202967802, 6.913886836672617 49.253935358089635, 6.9095577260611245 49.253857075177216))",0.0,[],4.013376674564996,Other,4,6,0.5,0,{},0,0,0,0,0,0,0,0,0,0,0,0
70,"POLYGON ((6.9072634396261705 49.25826558329686, 6.9072137 49.258316199999996, 6.906938153481277 49.25874648308832, 6.90677059092925 49.262706709849475, 6.913511810222031 49.26282869729654, 6.9136993465610805 49.25838202967802, 6.9072634396261705 49.25826558329686))",0.0,[],4.013376674564996,Other,14,29,0.15934065934065933,0,{},0,0,0,0,0,0,0,0,0,0,0,0
71,"POLYGON ((6.90677059092925 49.262706709849475, 6.9065824033661505 49.26715335447603, 6.913324227640771 49.26727536094511, 6.913511810222031 49.26282869729654, 6.90677059092925 49.262706709849475))",0.0,[],4.013376674564996,Other,6,10,0.3333333333333333,0,{},0,0,0,0,0,0,0,0,0,0,0,0
72,"POLYGON ((6.9065824033661505 49.26715335447603, 6.906578575206464 49.267243797843534, 6.907759300000001 49.2676716, 6.909083000000001 49.26824649999999, 6.909559299999999 49.26876219999999, 6.9100858 49.269510799999985, 6.911238 49.270970699999985, 6.912527300000001 49.2717064, 6.91253455389991 49.271711140746724, 6.913136598802599 49.27172202062363, 6.913324227640771 49.26727536094511, 6.9065824033661505 49.26715335447603))",0.0,[],4.013376674564996,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
73,"POLYGON ((6.91253455389991 49.271711140746724, 6.913120886888885 49.272094331010784, 6.913136598802599 49.27172202062363, 6.91253455389991 49.271711140746724))",0.0,[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
