,geometry,EV_stations_counts,EV_stations_geomery,population,landuse,nodes,edges,density,parking_count,parking_types,restaurant_count,library_count,university_count,school_count,park_count,townhall_count,Community_centre_count,government_count,civic_count,commercial_count,retail_count,place_of_worship_count
29,"POLYGON ((8.170418353753893 49.98260460059113, 8.170493664931131 49.978224986634615, 8.163644755230196 49.978175813626095, 8.16356882241396 49.9825554199993, 8.170418353753893 49.98260460059113))",0,[],6.9531686131623065,Other,2,2,1.0,1,{'street_side': 1},0,0,0,0,0,0,0,0,0,0,0,0
30,"POLYGON ((8.170493664931131 49.978224986634615, 8.170568957604061 49.973845369270805, 8.163720669389429 49.9737962038442, 8.163644755230196 49.978175813626095, 8.170493664931131 49.978224986634615))",0,[],6.953168613162307,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
31,"POLYGON ((8.170568957604061 49.973845369270805, 8.170644231778589 49.969465748499616, 8.163796564897618 49.96941659065359, 8.163720669389429 49.9737962038442, 8.170568957604061 49.973845369270805))",0,[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
32,"POLYGON ((8.170644231778589 49.969465748499616, 8.170695438381934 49.96648581608822, 8.1698712 49.966327, 8.1697962 49.966689, 8.1667547 49.966379999999994, 8.1639801 49.96583510000001, 8.163858895392758 49.96581895029505, 8.163796564897618 49.96941659065359, 8.170644231778589 49.969465748499616))",0,[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
33,"POLYGON ((8.170057534807402 50.00357254437704, 8.170146 50.003573899999985, 8.1708929 50.003626800000006, 8.1717277 50.0037378, 8.1734835 50.0040538, 8.1736415 50.00408879999998, 8.175705805108016 50.00454299694873, 8.176894180777865 50.0045514331502, 8.176968962156186 50.00017182870145, 8.170116923883539 50.00012302234548, 8.170057534807402 50.00357254437704))",0,[],6.953168613162307,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
34,"POLYGON ((8.175705805108016 50.00454299694873, 8.17688987618329 50.004803500760104, 8.176894180777865 50.0045514331502, 8.175705805108016 50.00454299694873))",0,[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
35,"POLYGON ((8.176968962156186 50.00017182870145, 8.177043725153544 49.99579222084707, 8.170192309137171 49.995743422017526, 8.170116923883539 50.00012302234548, 8.176968962156186 50.00017182870145))",0,[],6.9531686131623065,Other,9,18,0.25,7,"{'surface': 4, 'multi-storey': 1, 'lane': 1}",0,0,0,0,0,0,0,0,0,0,0,0
36,"POLYGON ((8.177043725153544 49.99579222084707, 8.177118469775817 49.99141260958701, 8.17026767586283 49.99136381828253, 8.170192309137171 49.995743422017526, 8.177043725153544 49.99579222084707))",0,[],6.953168613162306,Other,7,14,0.3333333333333333,10,"{'surface': 2, 'lane': 1}",2,0,0,1,1,0,1,0,0,0,1,1
37,"POLYGON ((8.177118469775817 49.99141260958701, 8.177193196028874 49.987032994921215, 8.17034302406643 49.98698421114041, 8.17026767586283 49.99136381828253, 8.177118469775817 49.99141260958701))",0,[],6.953168613162306,Other,26,60,0.09230769230769231,32,"{'street_side': 10, 'lane': 8, 'surface': 2}",0,0,0,0,2,0,0,0,0,0,0,2
38,"POLYGON ((8.177193196028874 49.987032994921215, 8.177267903918585 49.9826533768496, 8.170418353753893 49.98260460059113, 8.17034302406643 49.98698421114041, 8.177193196028874 49.987032994921215))",1,[[<POINT (8.176 49.986)>]],6.9531686131623065,Other,29,61,0.07512315270935961,25,"{'lane': 10, 'surface': 7, 'street_side': 3, 'rooftop': 1}",5,0,0,1,1,0,0,0,0,4,3,1
39,"POLYGON ((8.177267903918585 49.9826533768496, 8.177342593450815 49.97827375537211, 8.170493664931131 49.978224986634615, 8.170418353753893 49.98260460059113, 8.177267903918585 49.9826533768496))",0,[],6.953168613162307,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
40,"POLYGON ((8.177342593450815 49.97827375537211, 8.17741726463143 49.973894130488674, 8.170568957604061 49.973845369270805, 8.170493664931131 49.978224986634615, 8.177342593450815 49.97827375537211))",0,[],6.953168613162307,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
41,"POLYGON ((8.17741726463143 49.973894130488674, 8.17749191746629 49.96951450219923, 8.170644231778589 49.969465748499616, 8.170568957604061 49.973845369270805, 8.17741726463143 49.973894130488674))",0,[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
42,"POLYGON ((8.17749191746629 49.96951450219923, 8.177531160354787 49.967211822255706, 8.1759283 49.96719689999999, 8.1747115 49.96711599999999, 8.1735887 49.96698700000001, 8.1716929 49.966678, 8.170695438381934 49.96648581608822, 8.170644231778589 49.969465748499616, 8.17749191746629 49.96951450219923))",0,[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
43,"POLYGON ((8.17688987618329 50.004803500760104, 8.1825429 50.006047, 8.183548 50.00660649999999, 8.183681 50.00668249999999, 8.183711275930184 50.006700959664, 8.183746860159003 50.004599842386085, 8.176894180777865 50.0045514331502, 8.17688987618329 50.004803500760104))",0,[],6.953168613162307,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,1,0
44,"POLYGON ((8.183746860159003 50.004599842386085, 8.183821019122135 50.000220230471946, 8.176968962156186 50.00017182870145, 8.176894180777865 50.0045514331502, 8.183746860159003 50.004599842386085))",0,[],6.953168613162307,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
45,"POLYGON ((8.183821019122135 50.000220230471946, 8.183895159857245 49.99584061515354, 8.177043725153544 49.99579222084707, 8.176968962156186 50.00017182870145, 8.183821019122135 50.000220230471946))",0,[],6.9531686131623065,Other,20,52,0.1368421052631579,7,"{'surface': 2, 'underground': 1, 'lane': 1}",0,0,0,0,0,0,0,0,0,0,0,0
46,"POLYGON ((8.183895159857245 49.99584061515354, 8.183969282370162 49.99146099643078, 8.177118469775817 49.99141260958701, 8.177043725153544 49.99579222084707, 8.183895159857245 49.99584061515354))",0,[],6.953168613162308,Other,8,14,0.25,2,{'surface': 1},0,0,0,0,0,0,0,0,0,0,0,0
47,"POLYGON ((8.183969282370162 49.99146099643078, 8.184043386666707 49.98708137430365, 8.177193196028874 49.987032994921215, 8.177118469775817 49.99141260958701, 8.183969282370162 49.99146099643078))",0,[],6.953168613162307,Other,10,18,0.2,10,"{'surface': 2, 'multi-storey': 1, 'lane': 1}",0,0,0,0,4,0,0,0,0,0,0,0
48,"POLYGON ((8.184043386666707 49.98708137430365, 8.184117472752698 49.98270174877204, 8.177267903918585 49.9826533768496, 8.177193196028874 49.987032994921215, 8.184043386666707 49.98708137430365))",0,[],6.9531686131623065,Other,20,37,0.09736842105263158,20,"{'lane': 11, 'surface': 4}",3,0,0,0,1,0,0,0,0,1,0,0
49,"POLYGON ((8.184117472752698 49.98270174877204, 8.184191540633957 49.9783221198359, 8.177342593450815 49.97827375537211, 8.177267903918585 49.9826533768496, 8.184117472752698 49.98270174877204))",0,[],6.953168613162307,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
50,"POLYGON ((8.184191540633957 49.9783221198359, 8.184265590316295 49.97394248749518, 8.17741726463143 49.973894130488674, 8.177342593450815 49.97827375537211, 8.184191540633957 49.9783221198359))",0,[],6.953168613162307,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
51,"POLYGON ((8.184265590316295 49.97394248749518, 8.18433962180553 49.969562851749764, 8.17749191746629 49.96951450219923, 8.17741726463143 49.973894130488674, 8.184265590316295 49.97394248749518))",0,[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
52,"POLYGON ((8.18433962180553 49.969562851749764, 8.184413635107465 49.96518321259964, 8.183773264906083 49.96517870856244, 8.1835532 49.9653352, 8.1828483 49.9657811, 8.1825374 49.9659791, 8.1823024 49.9663571, 8.1806796 49.9672, 8.1802417 49.96726499999999, 8.1797301 49.967572399999995, 8.178303 49.96721900000001, 8.177531160354787 49.967211822255706, 8.17749191746629 49.96951450219923, 8.18433962180553 49.969562851749764))",0,[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
53,"POLYGON ((8.184413635107465 49.96518321259964, 8.184421500410814 49.96471773023144, 8.183773264906083 49.96517870856244, 8.184413635107465 49.96518321259964))",0,[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
54,"POLYGON ((8.183711275930184 50.006700959664, 8.1854637 50.0077694, 8.1866336 50.008483299999995, 8.1870215 50.0087193, 8.1871705 50.0088113, 8.187490096910528 50.00900624432335, 8.190526003460958 50.00902746288575, 8.190599558083829 50.00464784697147, 8.183746860159003 50.004599842386085, 8.183711275930184 50.006700959664))",0,[],6.953168613162307,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
55,"POLYGON ((8.187490096910528 50.00900624432335, 8.1891082 50.009993200000004, 8.1897301 50.01056909999999, 8.1901732 50.010844, 8.190493105771251 50.01098591946422, 8.190526003460958 50.00902746288575, 8.187490096910528 50.00900624432335))",0,[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
56,"POLYGON ((8.190599558083829 50.00464784697147, 8.190673094625845 50.00026822765434, 8.183821019122135 50.000220230471946, 8.183746860159003 50.004599842386085, 8.190599558083829 50.00464784697147))",0,[],6.9531686131623065,Other,6,10,0.3333333333333333,1,{'surface': 1},0,0,0,0,0,0,0,0,0,0,0,0
57,"POLYGON ((8.190673094625845 50.00026822765434, 8.190746613092784 49.995888604934265, 8.183895159857245 49.99584061515354, 8.183821019122135 50.000220230471946, 8.190673094625845 50.00026822765434))",0,[],6.953168613162307,residential,18,36,0.11764705882352941,0,{},0,0,0,0,0,0,0,0,0,0,0,0
58,"POLYGON ((8.190746613092784 49.995888604934265, 8.190820113490423 49.991508978811204, 8.183969282370162 49.99146099643078, 8.183895159857245 49.99584061515354, 8.190746613092784 49.995888604934265))",0,[],6.953168613162305,Other,9,20,0.2777777777777778,2,{'multi-storey': 1},0,0,0,0,0,0,0,0,0,0,0,0
59,"POLYGON ((8.190820113490423 49.991508978811204, 8.190893595824535 49.98712934928507, 8.184043386666707 49.98708137430365, 8.183969282370162 49.99146099643078, 8.190820113490423 49.991508978811204))",0,[],6.953168613162308,Other,11,26,0.23636363636363636,14,"{'surface': 13, 'street_side': 1}",0,0,0,0,0,0,0,0,0,0,0,0
60,"POLYGON ((8.190893595824535 49.98712934928507, 8.190967060100894 49.98274971635582, 8.184117472752698 49.98270174877204, 8.184043386666707 49.98708137430365, 8.190893595824535 49.98712934928507))",0,[],6.953168613162309,Other,4,6,0.5,3,"{'surface': 2, 'multi-storey': 1}",0,0,0,0,0,0,0,0,0,0,0,0
61,"POLYGON ((8.190967060100894 49.98274971635582, 8.191040506325265 49.97837008002337, 8.184191540633957 49.9783221198359, 8.184117472752698 49.98270174877204, 8.190967060100894 49.98274971635582))",0,[],6.953168613162307,Other,0,0,0.0,1,{},0,0,0,0,0,0,0,0,0,0,0,0
62,"POLYGON ((8.191040506325265 49.97837008002337, 8.191113934503417 49.97399044028766, 8.184265590316295 49.97394248749518, 8.184191540633957 49.9783221198359, 8.191040506325265 49.97837008002337))",0,[],6.9531686131623065,Other,17,40,0.14705882352941177,1,{'surface': 1},0,0,0,0,0,0,0,0,0,0,0,0
63,"POLYGON ((8.191113934503417 49.97399044028766, 8.191187344641113 49.96961079714861, 8.18433962180553 49.969562851749764, 8.184265590316295 49.97394248749518, 8.191113934503417 49.97399044028766))",0,[],6.953168613162307,Other,17,32,0.11764705882352941,7,"{'surface': 2, 'lane': 2, 'underground': 1}",0,0,0,0,0,0,0,0,0,2,0,1
64,"POLYGON ((8.191187344641113 49.96961079714861, 8.191260736744116 49.96523115060617, 8.184413635107465 49.96518321259964, 8.18433962180553 49.969562851749764, 8.191187344641113 49.96961079714861))",0,[],6.9531686131623065,Other,7,14,0.3333333333333333,2,{'surface': 2},0,0,0,0,0,0,0,0,0,0,0,0
65,"POLYGON ((8.191260736744116 49.96523115060617, 8.191334110818183 49.96085150066028, 8.184854606898455 49.960806149413884, 8.1844941 49.9614936, 8.184475285991217 49.961534278973126, 8.184437313712628 49.96378183455227, 8.184917 49.9643353, 8.1845571 49.96462129999999, 8.184421500410814 49.96471773023144, 8.184413635107465 49.96518321259964, 8.191260736744116 49.96523115060617))",0,[],6.1514957769892264,Other,11,22,0.2,2,{},0,0,0,0,0,0,0,0,0,0,0,1
66,"POLYGON ((8.191334110818183 49.96085150066028, 8.19140746686907 49.956471847310866, 8.187113021387807 49.95644183204473, 8.1866348 49.95736610000001, 8.185505 49.9595628, 8.1849141 49.960692699999996, 8.184854606898455 49.960806149413884, 8.191334110818183 49.96085150066028))",0,[],5.814768289124602,Other,7,16,0.38095238095238093,0,{},0,0,0,0,0,0,0,0,0,0,0,0
67,"POLYGON ((8.19140746686907 49.956471847310866, 8.191480804902532 49.95209219055785, 8.189297801945685 49.95207695368257, 8.1892905 49.9520937, 8.1887376 49.9532575, 8.1880367 49.9546534, 8.1878547 49.95500830000001, 8.187113021387807 49.95644183204473, 8.19140746686907 49.956471847310866))",0,[],5.001269533784373,Other,4,8,0.6666666666666666,3,{'surface': 2},0,0,0,0,0,0,0,0,0,0,0,0
68,"POLYGON ((8.191480804902532 49.95209219055785, 8.191487452497633 49.95169515104179, 8.1901952 49.951377599999994, 8.1900429 49.951394799999996, 8.1896214 49.95133479999999, 8.189297801945685 49.95207695368257, 8.191480804902532 49.95209219055785))",0,[],2.840238410187376,Other,2,2,1.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
69,"POLYGON ((8.190493105771251 50.01098591946422, 8.190771 50.01110919999999, 8.1914689 50.0116112, 8.192059169072742 50.01341827377684, 8.197306392377396 50.013454690014704, 8.197379342353871 50.00907507015997, 8.190526003460958 50.00902746288575, 8.190493105771251 50.01098591946422))",0,[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
70,"POLYGON ((8.192059169072742 50.01341827377684, 8.1920907 50.0135148, 8.1925287 50.01436869999999, 8.1926467 50.014536699999994, 8.1946024 50.01599449999999, 8.1956802 50.0164135, 8.1964593 50.01677899999999, 8.195656057216699 50.01782338364277, 8.197233424461592 50.017834306468046, 8.197306392377396 50.013454690014704, 8.192059169072742 50.01341827377684))",0,[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
71,"POLYGON ((8.195656057216699 50.01782338364277, 8.1947093 50.0190543, 8.1934947 50.02142129999999, 8.197168213994633 50.021747398146026, 8.197233424461592 50.017834306468046, 8.195656057216699 50.01782338364277))",0,[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
72,"POLYGON ((8.197379342353871 50.00907507015997, 8.197452274396754 50.00469544690376, 8.190599558083829 50.00464784697147, 8.190526003460958 50.00902746288575, 8.197379342353871 50.00907507015997))",0,[],6.953168613162307,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
73,"POLYGON ((8.197452274396754 50.00469544690376, 8.197525188511776 50.000315820246016, 8.190673094625845 50.00026822765434, 8.190599558083829 50.00464784697147, 8.197452274396754 50.00469544690376))",0,[],6.953168613162307,Other,20,41,0.10789473684210527,0,{},0,0,0,0,0,0,0,0,0,0,0,0
74,"POLYGON ((8.197525188511776 50.000315820246016, 8.197598084704667 49.99593619018666, 8.190746613092784 49.995888604934265, 8.190673094625845 50.00026822765434, 8.197525188511776 50.000315820246016))",0,[],6.953168613162308,Other,10,20,0.2222222222222222,1,{'street_side': 1},0,0,0,0,0,0,0,0,0,0,0,0
75,"POLYGON ((8.197598084704667 49.99593619018666, 8.197670962981157 49.991556556725634, 8.190820113490423 49.991508978811204, 8.190746613092784 49.995888604934265, 8.197598084704667 49.99593619018666))",0,[],6.953168613162307,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
76,"POLYGON ((8.197670962981157 49.991556556725634, 8.197743823346968 49.98717691986288, 8.190893595824535 49.98712934928507, 8.190820113490423 49.991508978811204, 8.197670962981157 49.991556556725634))",0,[],0.0,Other,3,2,0.3333333333333333,0,{},0,0,0,0,0,0,0,0,0,0,0,0
77,"POLYGON ((8.197743823346968 49.98717691986288, 8.197816665807824 49.98279727959831, 8.190967060100894 49.98274971635582, 8.190893595824535 49.98712934928507, 8.197743823346968 49.98717691986288))",0,[],6.953168613162307,Other,4,3,0.25,0,{},0,0,0,0,0,0,0,0,0,0,0,0
