,geometry,EV_stations_counts,EV_stations_geomery,population,landuse,nodes,edges,density,parking_count,parking_types,restaurant_count,library_count,university_count,school_count,park_count,townhall_count,Community_centre_count,government_count,civic_count,commercial_count,retail_count,place_of_worship_count
141,"POLYGON ((8.563395515871454 50.10778540520949, 8.563435544757237 50.10338178899033, 8.556457787608386 50.10335534348873, 8.556417118978128 50.10775895560396, 8.563395515871454 50.10778540520949))",0,[],9.014050981911808,Other,0,0,0.0,0,{},0,0,0,1,0,0,0,0,0,1,0,0
142,"POLYGON ((8.563435544757237 50.10338178899033, 8.56347556373268 50.09897816938973, 8.55649844616993 50.098951727991306, 8.556457787608386 50.10335534348873, 8.563435544757237 50.10338178899033))",0,[],9.014050981911812,Other,30,58,0.06666666666666667,2,"{'surface': 1, 'street_side': 1}",1,0,0,0,1,0,0,0,0,1,0,1
143,"POLYGON ((8.56347556373268 50.09897816938973, 8.56351557280098 50.09457454640759, 8.556539094666011 50.0945481091116, 8.55649844616993 50.098951727991306, 8.56347556373268 50.09897816938973))",0,[],9.014050981911806,residential,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
144,"POLYGON ((8.56351557280098 50.09457454640759, 8.56355557196533 50.09017092004383, 8.556579733099865 50.09014448684951, 8.556539094666011 50.0945481091116, 8.56351557280098 50.09457454640759))",0,[],9.014050981911808,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
145,"POLYGON ((8.56355557196533 50.09017092004383, 8.563595561228917 50.085767290298364, 8.556620361474739 50.085740861204975, 8.556579733099865 50.09014448684951, 8.56355557196533 50.09017092004383))",0,[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
146,"POLYGON ((8.563595561228917 50.085767290298364, 8.563635540594932 50.081363657171096, 8.556660979793874 50.0813372321779, 8.556620361474739 50.085740861204975, 8.563595561228917 50.085767290298364))",0,[],9.014050981911808,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
147,"POLYGON ((8.563635540594932 50.081363657171096, 8.563675510066565 50.07696002066192, 8.556701588060502 50.076933599768175, 8.556660979793874 50.0813372321779, 8.563635540594932 50.081363657171096))",0,[],9.014050981911808,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
148,"POLYGON ((8.563675510066565 50.07696002066192, 8.563715469647002 50.072556380770806, 8.55674218627787 50.07252996397573, 8.556701588060502 50.076933599768175, 8.563675510066565 50.07696002066192))",0,[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
149,"POLYGON ((8.563715469647002 50.072556380770806, 8.563755419339428 50.068152737497606, 8.556782774449209 50.06812632480048, 8.55674218627787 50.07252996397573, 8.563715469647002 50.072556380770806))",0,[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
150,"POLYGON ((8.563755419339428 50.068152737497606, 8.563795359147026 50.063749090842265, 8.556823352577753 50.06372268224233, 8.556782774449209 50.06812632480048, 8.563755419339428 50.068152737497606))",0,[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
151,"POLYGON ((8.563795359147026 50.063749090842265, 8.56383528907298 50.05934544080466, 8.556863920666737 50.05931903630119, 8.556823352577753 50.06372268224233, 8.563795359147026 50.063749090842265))",0,[],9.014050981911808,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
152,"POLYGON ((8.56383528907298 50.05934544080466, 8.563875209120472 50.05494178738475, 8.556904478719394 50.05491538697698, 8.556863920666737 50.05931903630119, 8.56383528907298 50.05934544080466))",0,[],0.0,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
153,"POLYGON ((8.563875209120472 50.05494178738475, 8.563915119292677 50.050538130582424, 8.556945026738955 50.05051173426962, 8.556904478719394 50.05491538697698, 8.563875209120472 50.05494178738475))",0,[],9.01405098191181,Other,4,3,0.25,1,{'multi-storey': 1},0,0,0,0,0,0,0,0,0,0,0,0
154,"POLYGON ((8.563915119292677 50.050538130582424, 8.563955019592777 50.046134470397604, 8.556985564728645 50.046108078179, 8.556945026738955 50.05051173426962, 8.563915119292677 50.050538130582424))",0,[],8.682521553523456,Other,2,1,0.5,4,"{'surface': 3, 'multi-storey': 1}",0,0,0,0,0,0,0,0,0,0,0,0
155,"POLYGON ((8.563955019592777 50.046134470397604, 8.56399491002395 50.04173080683018, 8.557026092691695 50.041704418705045, 8.556985564728645 50.046108078179, 8.563955019592777 50.046134470397604))",0,[],9.014050981911806,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
156,"POLYGON ((8.56399491002395 50.04173080683018, 8.56403479058937 50.03732713988007, 8.557066610631331 50.03730075584766, 8.557026092691695 50.041704418705045, 8.56399491002395 50.04173080683018))",0,[],9.014050981911804,Other,0,0,0.0,0,{},0,0,0,0,0,0,0,0,0,0,0,0
